timestamp,pose_id,q0,qx,qy,qz,tx,ty,tz,error,x,y,z,u,v,w
1773713071.051596,6,0.6594797372817993,-0.45254606008529663,-0.40842777490615845,-0.43985822796821594,-71.8839340209961,41.477027893066406,-1974.5816650390625,0.20103904604911804,607.40326,-112.478836,470.39224,74.17838,173.72441,60.07922
1773713071.0635471,6,0.6594368815422058,-0.45260295271873474,-0.40848979353904724,-0.43980640172958374,-71.87960815429688,41.47093200683594,-1974.5751953125,0.204879492521286,607.4032,-112.47907,470.39227,74.17841,173.72443,60.0792
1773713081.8129451,7,0.5298485159873962,-0.5589911341667175,-0.46660321950912476,-0.43482285737991333,-230.9326629638672,155.42005920410156,-2078.867431640625,0.1418590247631073,535.7921,27.927416,627.5419,79.78837,-178.45952,78.37155
1773713081.8266916,7,0.5300929546356201,-0.5590795278549194,-0.46636146306991577,-0.4346705973148346,-230.93556213378906,155.40835571289062,-2078.8798828125,0.14069828391075134,535.7922,27.927353,627.5417,79.78836,-178.45952,78.37155
1773713081.841678,7,0.5299869179725647,-0.5589451193809509,-0.46648773550987244,-0.4348371922969818,-230.95433044433594,155.4047088623047,-2078.8720703125,0.13808056712150574,535.7922,27.927353,627.5417,79.78836,-178.45953,78.371544
1773713081.8592029,7,0.5301169157028198,-0.5588546991348267,-0.4663380980491638,-0.4349554777145386,-230.97396850585938,155.3961181640625,-2078.89111328125,0.14563597738742828,535.7922,27.92734,627.5417,79.78837,-178.45955,78.37154
1773713081.8718514,7,0.5299839973449707,-0.5588833093643188,-0.46650850772857666,-0.4348978102207184,-230.96533203125,155.39779663085938,-2078.870361328125,0.13978251814842224,535.7921,27.927353,627.5415,79.78836,-178.45956,78.37154
1773713081.884813,7,0.529878556728363,-0.5588769316673279,-0.4666116535663605,-0.4349239468574524,-230.95265197753906,155.4003143310547,-2078.86572265625,0.1364106684923172,535.7921,27.927248,627.5414,79.78835,-178.4596,78.37152
1773713081.901987,7,0.5299211144447327,-0.5587987303733826,-0.466570109128952,-0.4350171983242035,-230.93258666992188,155.40289306640625,-2078.86181640625,0.13847342133522034,535.7921,27.927244,627.5415,79.78839,-178.4596,78.37151
1773713081.9186149,7,0.5301249623298645,-0.5587689876556396,-0.46634453535079956,-0.435048907995224,-230.9336700439453,155.4119110107422,-2078.912109375,0.13994422554969788,535.792,27.92725,627.5415,79.78839,-178.45961,78.371506
1773713081.9301267,7,0.5298157334327698,-0.5587946772575378,-0.4666579067707062,-0.43505653738975525,-230.94334411621094,155.418212890625,-2078.880859375,0.1391700953245163,535.79205,27.927153,627.5416,79.788414,-178.45963,78.37149
1773713081.9438105,7,0.5301434993743896,-0.5588803291320801,-0.4663148820400238,-0.4349150061607361,-230.95797729492188,155.42266845703125,-2078.88525390625,0.14046722650527954,535.792,27.927166,627.5414,79.78841,-178.45964,78.37148
1773713091.1192222,8,0.5943311452865601,-0.4668155908584595,-0.4089125692844391,-0.5115116834640503,-234.4759063720703,2.736011505126953,-2050.498779296875,0.14280983805656433,521.8748,-127.2883,632.247,82.421005,-178.42973,61.580456
1773713091.1323104,8,0.5944269895553589,-0.4671134054660797,-0.40879425406455994,-0.5112229585647583,-234.4596405029297,2.813770294189453,-2050.486083984375,0.14306744933128357,521.87476,-127.2883,632.24713,82.42101,-178.42975,61.58045
1773713091.1469114,8,0.5945001244544983,-0.46730393171310425,-0.40873563289642334,-0.5110106468200684,-234.4324951171875,2.9198532104492188,-2050.46728515625,0.1448250710964203,521.8748,-127.28834,632.247,82.42099,-178.42975,61.58045
1773713091.1599572,8,0.5944474339485168,-0.4672897458076477,-0.40877753496170044,-0.51105135679245,-234.4386444091797,3.0099868774414062,-2050.504150390625,0.14884833991527557,521.8748,-127.28832,632.247,82.421005,-178.42973,61.580452
1773713091.1725843,8,0.5941973328590393,-0.4668285846710205,-0.4090113937854767,-0.5115761756896973,-234.4435577392578,3.0874099731445312,-2050.508056640625,0.14837513864040375,521.87476,-127.288315,632.24713,82.421,-178.42973,61.580452
1773713091.1836257,8,0.5941792130470276,-0.4669632017612457,-0.40902695059776306,-0.5114619731903076,-234.4582061767578,3.1264572143554688,-2050.49609375,0.1506296843290329,521.8748,-127.28834,632.247,82.42099,-178.42973,61.580452
1773713091.196918,8,0.5942690968513489,-0.46703386306762695,-0.4089345335960388,-0.5113669633865356,-234.46607971191406,3.13531494140625,-2050.494873046875,0.14448995888233185,521.8748,-127.28835,632.247,82.420975,-178.42973,61.580452
1773713091.209649,8,0.5941444039344788,-0.4669667184352875,-0.40909343957901,-0.5114460587501526,-234.46360778808594,3.1031036376953125,-2050.497314453125,0.14756542444229126,521.8748,-127.288345,632.24725,82.42101,-178.42975,61.580444
1773713091.221506,8,0.5945677161216736,-0.46731147170066833,-0.4086214303970337,-0.511016309261322,-234.46104431152344,3.0446815490722656,-2050.5,0.1441977471113205,521.87476,-127.288445,632.24713,82.421,-178.42972,61.580437
1773713091.2345476,8,0.5944523215293884,-0.4673423767089844,-0.4087883234024048,-0.5109888911247253,-234.44667053222656,2.9564056396484375,-2050.48486328125,0.14412273466587067,521.87476,-127.28859,632.24695,82.420975,-178.42973,61.58042
1773713100.114737,9,0.6403109431266785,-0.3679995834827423,-0.3376072645187378,-0.5836091041564941,-240.35073852539062,-140.4142608642578,-2065.87939453125,0.18041953444480896,468.52176,-261.16382,639.3806,85.563255,-178.21742,45.168602
1773713100.1299927,9,0.6402863264083862,-0.3679475486278534,-0.3376326560974121,-0.5836542248725891,-240.35140991210938,-140.43511962890625,-2065.880615234375,0.1787347048521042,468.5216,-261.16382,639.3807,85.563255,-178.21744,45.168594
1773713100.1399086,9,0.6401923298835754,-0.3678375482559204,-0.3377528190612793,-0.5837571024894714,-240.34811401367188,-140.44290161132812,-2065.891357421875,0.1762692630290985,468.5216,-261.1638,639.38055,85.56325,-178.21745,45.1686
1773713100.153042,9,0.6402618288993835,-0.36808905005455017,-0.337689071893692,-0.5835592150688171,-240.35745239257812,-140.44728088378906,-2065.881103515625,0.1759783923625946,468.5216,-261.1638,639.38055,85.56325,-178.21745,45.168594
1773713100.1676817,9,0.6402353048324585,-0.3678927421569824,-0.33766356110572815,-0.5837267637252808,-240.35986328125,-140.41993713378906,-2065.8798828125,0.1765245795249939,468.52158,-261.16376,639.38055,85.56323,-178.21748,45.168606
1773713100.1771939,9,0.6401711106300354,-0.3680768311023712,-0.3378159701824188,-0.5835930109024048,-240.364013671875,-140.4188232421875,-2065.865966796875,0.1763123869895935,468.5215,-261.1637,639.3805,85.56322,-178.21751,45.168606
1773713100.1900826,9,0.6402528285980225,-0.3680289685726166,-0.3376830518245697,-0.583610475063324,-240.37318420410156,-140.3916015625,-2065.885009765625,0.16835132241249084,468.52145,-261.1638,639.38043,85.56321,-178.21754,45.1686
1773713100.2045462,9,0.6402254700660706,-0.3677128553390503,-0.3375987112522125,-0.5838884115219116,-240.3642120361328,-140.3492431640625,-2065.922119140625,0.17972111701965332,468.52145,-261.1638,639.3805,85.56322,-178.21754,45.168594
1773713100.2174048,9,0.6401568651199341,-0.3677705228328705,-0.3377275764942169,-0.5838528275489807,-240.34902954101562,-140.33363342285156,-2065.9150390625,0.16897742450237274,468.5214,-261.16373,639.3804,85.56318,-178.21759,45.168602
1773713100.2296965,9,0.6402137875556946,-0.3679759204387665,-0.3376973569393158,-0.5836784243583679,-240.34561157226562,-140.32579040527344,-2065.89990234375,0.16682764887809753,468.5213,-261.16364,639.3805,85.563194,-178.21759,45.168606
1773713108.1775167,10,0.6827294826507568,-0.30564916133880615,-0.2697761654853821,-0.6063660979270935,-223.1465606689453,-246.550048828125,-2093.991943359375,0.39571207761764526,413.10074,-356.08603,623.0741,83.84588,-177.96568,33.709976
1773713108.1907282,10,0.6825399994850159,-0.305640310049057,-0.27014538645744324,-0.6064195036888123,-223.1375732421875,-246.56356811523438,-2093.9560546875,0.3917163908481598,413.10083,-356.086,623.07404,83.84589,-177.96565,33.709995
1773713108.2028224,10,0.6826921105384827,-0.3054838478565216,-0.2697932720184326,-0.6064838767051697,-223.14328002929688,-246.54598999023438,-2094.02099609375,0.4071950614452362,413.10092,-356.08582,623.0741,83.845894,-177.96562,33.71003
1773713108.2175262,10,0.6827613711357117,-0.30550122261047363,-0.26974108815193176,-0.6064203381538391,-223.16238403320312,-246.5362091064453,-2093.990966796875,0.4170221984386444,413.10098,-356.08575,623.07416,83.845924,-177.96556,33.71005
1773713108.232534,10,0.6827464699745178,-0.305523544549942,-0.2697119116783142,-0.6064388751983643,-223.17559814453125,-246.5322265625,-2094.01025390625,0.39247116446495056,413.10098,-356.08563,623.0743,83.845955,-177.96552,33.71007
1773713108.246021,10,0.6828444004058838,-0.30563685297966003,-0.2696360945701599,-0.6063052415847778,-223.15225219726562,-246.5202178955078,-2093.992431640625,0.3958515226840973,413.10117,-356.0855,623.07416,83.84595,-177.96547,33.710114
1773713108.2577605,10,0.6828036308288574,-0.3056299686431885,-0.2696707844734192,-0.606339156627655,-223.16726684570312,-246.51121520996094,-2094.01318359375,0.3980107009410858,413.10132,-356.08524,623.0742,83.84596,-177.96544,33.71015
1773713108.2672722,10,0.6827101111412048,-0.3056395947933197,-0.26980313658714294,-0.6063807010650635,-223.133056640625,-246.51173400878906,-2094.008056640625,0.39752456545829773,413.10144,-356.08505,623.07416,83.84597,-177.96542,33.710186
1773713108.280306,10,0.6827870607376099,-0.3054729104042053,-0.2696336805820465,-0.6064534783363342,-223.16995239257812,-246.49476623535156,-2094.012939453125,0.4024718999862671,413.10147,-356.085,623.07416,83.84599,-177.96536,33.71021
1773713108.2899706,10,0.6828548312187195,-0.3056330680847168,-0.26962533593177795,-0.6063001155853271,-223.1376190185547,-246.50418090820312,-2094.021484375,0.4139845073223114,413.1015,-356.08493,623.0741,83.845985,-177.96533,33.710228
1773713121.2701318,11,0.4930393695831299,-0.592350423336029,-0.17398804426193237,-0.6129937171936035,-43.51987075805664,-230.0525665283203,-2065.567138671875,0.2165990024805069,447.843,-350.116,442.90347,77.41823,-143.81898,58.092495
1773713121.2881331,11,0.4932008683681488,-0.5920226573944092,-0.17384541034698486,-0.6132209300994873,-43.51441192626953,-230.04803466796875,-2065.609619140625,0.21045207977294922,447.8429,-350.11606,442.9039,77.41829,-143.81898,58.092445
1773713121.3007722,11,0.4931761920452118,-0.592244029045105,-0.17383411526679993,-0.6130301356315613,-43.51601028442383,-230.05567932128906,-2065.581787109375,0.21361008286476135,447.8429,-350.11606,442.9041,77.41829,-143.81897,58.092445
1773713121.313479,11,0.4930599629878998,-0.592157781124115,-0.17392756044864655,-0.6131804585456848,-43.52442169189453,-230.05694580078125,-2065.58984375,0.21835772693157196,447.843,-350.11606,442.90424,77.41831,-143.81898,58.092426
1773713121.3263297,11,0.493164598941803,-0.5917683243751526,-0.1739072948694229,-0.6134779453277588,-43.52988052368164,-230.05047607421875,-2065.614990234375,0.2176593840122223,447.84286,-350.1161,442.90454,77.41833,-143.81895,58.09241
1773713121.3368564,11,0.4932557940483093,-0.5918542742729187,-0.17378708720207214,-0.6133556962013245,-43.5361328125,-230.05398559570312,-2065.60791015625,0.2140214592218399,447.84283,-350.11606,442.90475,77.418365,-143.81897,58.09238
1773713121.352576,11,0.4930076003074646,-0.5919796824455261,-0.17409999668598175,-0.6133455634117126,-43.52374267578125,-230.0630645751953,-2065.58056640625,0.21953988075256348,447.8429,-350.11612,442.905,77.41838,-143.81895,58.092377
1773713121.3655832,11,0.4931100010871887,-0.5920262932777405,-0.17395830154418945,-0.613258421421051,-43.519447326660156,-230.05653381347656,-2065.5673828125,0.21464334428310394,447.8429,-350.11597,442.90524,77.418396,-143.81895,58.092365
1773713121.3785717,11,0.493139386177063,-0.5919988751411438,-0.17392270267009735,-0.6132714152336121,-43.51189422607422,-230.05747985839844,-2065.596923828125,0.21053142845630646,447.8428,-350.11606,442.90533,77.41839,-143.81895,58.092358
1773713121.391168,11,0.49310463666915894,-0.5919533967971802,-0.17398402094841003,-0.6133257746696472,-43.51004409790039,-230.05642700195312,-2065.610107421875,0.21673467755317688,447.8429,-350.116,442.90555,77.41842,-143.81895,58.092354
1773713131.0331647,12,0.37409844994544983,-0.6012516021728516,-0.31494590640068054,-0.6319461464881897,56.290443420410156,-135.4844512939453,-2046.3740234375,0.1646832525730133,493.41757,-264.92386,342.8093,90.57391,-145.65727,68.491005
1773713131.0505705,12,0.3740355968475342,-0.6011011004447937,-0.3150097131729126,-0.63209468126297,56.28443145751953,-135.48500061035156,-2046.3709716796875,0.15903577208518982,493.41763,-264.92383,342.80936,90.5739,-145.65729,68.491005
1773713131.063252,12,0.37424415349960327,-0.6013410687446594,-0.31475669145584106,-0.6318690180778503,56.272850036621094,-135.48733520507812,-2046.367431640625,0.16282987594604492,493.41763,-264.9239,342.80933,90.57387,-145.6573,68.49099
1773713131.0784347,12,0.373984158039093,-0.6012445688247681,-0.3150530159473419,-0.6319671273231506,56.273128509521484,-135.491455078125,-2046.36474609375,0.1618923842906952,493.4177,-264.92383,342.80917,90.573845,-145.65732,68.49101
1773713131.092098,12,0.37403327226638794,-0.6014683246612549,-0.31502020359039307,-0.6317414045333862,56.2733268737793,-135.4932861328125,-2046.34619140625,0.16268236935138702,493.41772,-264.92386,342.8091,90.573814,-145.65732,68.49101
1773713131.1064932,12,0.3740549683570862,-0.6013761162757874,-0.3149639070034027,-0.6318444013595581,56.28300857543945,-135.49224853515625,-2046.3580322265625,0.1677830070257187,493.4178,-264.92383,342.80917,90.5738,-145.65733,68.49102
1773713131.1193156,12,0.37400326132774353,-0.6013646721839905,-0.3150194585323334,-0.631858229637146,56.289703369140625,-135.49058532714844,-2046.3416748046875,0.16537439823150635,493.41782,-264.9237,342.8091,90.57376,-145.65733,68.49106
1773713131.1310246,12,0.3740811347961426,-0.6014206409454346,-0.3149319291114807,-0.631802499294281,56.292457580566406,-135.4883575439453,-2046.3585205078125,0.15903501212596893,493.41785,-264.92374,342.80908,90.573746,-145.65733,68.49105
